"cardURL","companyName","countryWebsite","description","detail","pagesViewed","timesViewed","numberOfPeople","date","keywordsResearched","timesResearched","timesClicked"
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","2 keywords researched a total of 2 times by 2 anonymous users","canto, taxonomy",,,2,"Jun 25, 2023",2,2,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","1 keyword researched a total of 2 times by 1 anonymous user","aem",,,1,"Jun 24, 2023",1,2,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","1 keyword researched a total of 1 time by 1 anonymous user","brand integrity",,,1,"Jun 23, 2023",1,1,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","6 keywords researched a total of 18 times by 12 anonymous users","canto, widen, dam new york, hyland, taxonomy, marketing performance",,,12,"Jun 22, 2023",6,18,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","1 keyword researched a total of 25 times by 5 anonymous users","marketing performance",,,5,"Jun 21, 2023",1,25,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","2 keywords researched a total of 6 times by 3 anonymous users","canto, marketing performance",,,3,"Jun 20, 2023",2,6,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","5 keywords researched a total of 13 times by 6 anonymous users","hyland, sitecore, dam new york, best dam, brand integrity",,,6,"Jun 19, 2023",5,13,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","5 keywords researched a total of 6 times by 5 anonymous users","dam new york, sitecore, canto, hyland, workflow automation",,,5,"Jun 18, 2023",5,6,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/careers/",1,1,1,"Jun 17, 2023",,,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","2 keywords researched a total of 7 times by 2 anonymous users","canto, hyland",,,2,"Jun 17, 2023",2,7,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","2 pages viewed a total of 2 times by 1 Anonymous user","https://tenovos.com/careers/, https://tenovos.com/",2,2,1,"Jun 16, 2023",,,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","1 page clicked a total of 4 times by 1 Anonymous user","https://tenovos.com/",1,,1,"Jun 16, 2023",,,4
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","2 keywords researched a total of 3 times by 3 anonymous users","sitecore, marketing performance",,,3,"Jun 16, 2023",2,3,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","3 keywords researched a total of 5 times by 4 anonymous users","content delivery network, marketing performance, digital asset management",,,4,"Jun 15, 2023",3,5,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","4 keywords researched a total of 7 times by 5 anonymous users","smartsheet, hyland, Informatica, taxonomy",,,5,"Jun 14, 2023",4,7,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","5 keywords researched a total of 13 times by 7 anonymous users","smartsheet, Informatica, hyland, canto, taxonomy",,,7,"Jun 13, 2023",5,13,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","3 keywords researched a total of 17 times by 6 anonymous users","hyland, smartsheet, aem",,,6,"Jun 12, 2023",3,17,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","3 keywords researched a total of 8 times by 5 anonymous users","hyland, taxonomy, content hub",,,5,"Jun 11, 2023",3,8,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",,,1,"Jun 10, 2023",1,1,
