"cardURL","companyName","countryWebsite","description","detail","pagesViewed","timesViewed","numberOfPeople","date","timesClicked","keywordsResearched","timesResearched"
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","3 pages viewed a total of 4 times by 1 Anonymous user","https://tenovos.com/, https://tenovos.com/tenovos-partner-network/, https://tenovos.com/platform/cloud-infrastructure/",3,4,1,"Mar 10, 2023",,,
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","3 pages clicked a total of 7 times by 1 Anonymous user","https://tenovos.com/, https://tenovos.com/platform/cloud-infrastructure/, https://tenovos.com/tenovos-partner-network/",3,,1,"Mar 10, 2023",7,,
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","1 keyword researched a total of 1 time by 1 anonymous user","sitecore",,,1,"Mar 7, 2023",,1,1
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","1 keyword researched a total of 1 time by 1 anonymous user","content delivery network",,,1,"Mar 3, 2023",,1,1
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","1 keyword researched a total of 3 times by 1 anonymous user","digital asset management",,,1,"Feb 27, 2023",,1,3
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","3 pages viewed a total of 3 times by 1 Anonymous user","https://tenovos.com/customers/, https://tenovos.com/, https://tenovos.com/tenovos-partner-network/",3,3,1,"Feb 24, 2023",,,
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","3 pages clicked a total of 4 times by 1 Anonymous user","https://tenovos.com/customers/, https://tenovos.com/, https://tenovos.com/tenovos-partner-network/",3,,1,"Feb 24, 2023",4,,
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","1 keyword researched a total of 2 times by 1 anonymous user","Stibo",,,1,"Feb 22, 2023",,1,2
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","2 pages viewed a total of 2 times by 1 Anonymous user","https://tenovos.com/#sidewidgetarea, https://tenovos.com/about/#contacts",2,2,1,"Feb 21, 2023",,,
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","2 pages clicked a total of 3 times by 1 Anonymous user","https://tenovos.com/#sidewidgetarea, https://tenovos.com/about/#contacts",2,,1,"Feb 21, 2023",3,,
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","3 pages viewed a total of 5 times by 1 Anonymous user","https://tenovos.com/platform/, https://tenovos.com/, https://tenovos.com/platform/cloud-infrastructure/",3,5,1,"Feb 17, 2023",,,
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","3 pages clicked a total of 4 times by 1 Anonymous user","https://tenovos.com/platform/, https://tenovos.com/, https://tenovos.com/platform/cloud-infrastructure/",3,,1,"Feb 17, 2023",4,,
