"cardURL","companyName","countryWebsite","description","detail","keywordsResearched","timesResearched","numberOfPeople","date","pagesViewed","timesViewed","impressions","campaigns"
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","8 keywords researched a total of 25 times by 11 anonymous users","hyland, canto, Informatica, sitecore, opentext, workflow automation, taxonomy, digital asset management",8,25,11,"Jun 28, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","4 keywords researched a total of 9 times by 5 anonymous users","dam europe, dam new york, Informatica, content hub",4,9,5,"Jun 27, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","8 keywords researched a total of 13 times by 12 anonymous users","dam europe, widen, canto, sitecore, marketing performance, taxonomy, content hub, workflow automation",8,13,12,"Jun 26, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","5 keywords researched a total of 6 times by 6 anonymous users","sitecore, hyland, Salsify, marketing performance, content intelligence",5,6,6,"Jun 25, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","4 keywords researched a total of 4 times by 4 anonymous users","widen, canto, aem, workflow automation",4,4,4,"Jun 24, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","4 keywords researched a total of 9 times by 7 anonymous users","opentext, workflow automation, marketing performance, taxonomy",4,9,7,"Jun 23, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","8 keywords researched a total of 22 times by 17 anonymous users","widen, aem, sitecore, Informatica, taxonomy, content delivery network, marketing performance, workflow automation",8,22,17,"Jun 22, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","5 keywords researched a total of 10 times by 7 anonymous users","hyland, digital asset management, content hub, workflow automation, marketing performance",5,10,7,"Jun 21, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","5 keywords researched a total of 11 times by 7 anonymous users","Informatica, hyland, taxonomy, content delivery network, content hub",5,11,7,"Jun 20, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","7 keywords researched a total of 20 times by 14 anonymous users","dam new york, hyland, Informatica, canto, marketing performance, digital asset management, taxonomy",7,20,14,"Jun 19, 2023",,,,
