"cardURL","companyName","countryWebsite","description","detail","keywordsResearched","timesResearched","numberOfPeople","date","pagesViewed","timesViewed","impressions","campaigns"
"/discover/account/detail/bf089fb24687c53/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cintas Corporation","United States - cintas.com","1 keyword researched a total of 3 times by 1 anonymous user","marketing performance",1,3,1,"Mar 22, 2023",,,,
"/discover/account/detail/bf089fb24687c53/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cintas Corporation","United States - cintas.com","2 keywords researched a total of 2 times by 2 anonymous users","content hub, marketing performance",2,2,2,"Mar 21, 2023",,,,
"/discover/account/detail/bf089fb24687c53/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cintas Corporation","United States - cintas.com","1 keyword researched a total of 3 times by 1 anonymous user","canto",1,3,1,"Mar 18, 2023",,,,
"/discover/account/detail/bf089fb24687c53/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cintas Corporation","United States - cintas.com","1 keyword researched a total of 1 time by 1 anonymous user","hyland",1,1,1,"Mar 16, 2023",,,,
"/discover/account/detail/bf089fb24687c53/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cintas Corporation","United States - cintas.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",1,1,1,"Mar 15, 2023",,,,
"/discover/account/detail/bf089fb24687c53/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cintas Corporation","United States - cintas.com","1 keyword researched a total of 1 time by 1 anonymous user","content hub",1,1,1,"Mar 13, 2023",,,,
"/discover/account/detail/bf089fb24687c53/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cintas Corporation","United States - cintas.com","1 keyword researched a total of 2 times by 1 anonymous user","taxonomy",1,2,1,"Mar 7, 2023",,,,
"/discover/account/detail/bf089fb24687c53/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cintas Corporation","United States - cintas.com","1 keyword researched a total of 1 time by 1 anonymous user","widen",1,1,1,"Mar 3, 2023",,,,
"/discover/account/detail/bf089fb24687c53/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cintas Corporation","United States - cintas.com","3 Media Impressions in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Mar 1, 2023",,,3,1
"/discover/account/detail/bf089fb24687c53/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cintas Corporation","United States - cintas.com","1 keyword researched a total of 2 times by 1 anonymous user","marketing performance",1,2,1,"Mar 1, 2023",,,,
"/discover/account/detail/bf089fb24687c53/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cintas Corporation","United States - cintas.com","5 Media Impressions in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 28, 2023",,,5,1
"/discover/account/detail/bf089fb24687c53/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cintas Corporation","United States - cintas.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",1,1,1,"Feb 28, 2023",,,,
"/discover/account/detail/bf089fb24687c53/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cintas Corporation","United States - cintas.com","2 Media Impressions in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 27, 2023",,,2,1
"/discover/account/detail/bf089fb24687c53/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cintas Corporation","United States - cintas.com","2 keywords researched a total of 3 times by 3 anonymous users","intelligent content, marketing performance",2,3,3,"Feb 27, 2023",,,,
"/discover/account/detail/bf089fb24687c53/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cintas Corporation","United States - cintas.com","4 Media Impressions in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 24, 2023",,,4,1
"/discover/account/detail/bf089fb24687c53/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cintas Corporation","United States - cintas.com","1 keyword researched a total of 4 times by 3 anonymous users","marketing performance",1,4,3,"Feb 24, 2023",,,,
"/discover/account/detail/bf089fb24687c53/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cintas Corporation","United States - cintas.com","1 Media Impression in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 23, 2023",,,1,1
"/discover/account/detail/bf089fb24687c53/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cintas Corporation","United States - cintas.com","3 keywords researched a total of 5 times by 3 anonymous users","smartsheet, hyland, marketing performance",3,5,3,"Feb 23, 2023",,,,
"/discover/account/detail/bf089fb24687c53/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cintas Corporation","United States - cintas.com","2 Media Impressions in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 22, 2023",,,2,1
"/discover/account/detail/bf089fb24687c53/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cintas Corporation","United States - cintas.com","3 keywords researched a total of 3 times by 3 anonymous users","widen, smartsheet, marketing performance",3,3,3,"Feb 22, 2023",,,,
"/discover/account/detail/bf089fb24687c53/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cintas Corporation","United States - cintas.com","1 Media Impression in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 21, 2023",,,1,1
"/discover/account/detail/bf089fb24687c53/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cintas Corporation","United States - cintas.com","3 Media Impressions in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 20, 2023",,,3,1
"/discover/account/detail/bf089fb24687c53/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cintas Corporation","United States - cintas.com","2 Media Impressions in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 17, 2023",,,2,1
"/discover/account/detail/bf089fb24687c53/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cintas Corporation","United States - cintas.com","1 keyword researched a total of 2 times by 2 anonymous users","marketing performance",1,2,2,"Feb 17, 2023",,,,
"/discover/account/detail/bf089fb24687c53/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cintas Corporation","United States - cintas.com","2 Media Impressions in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 16, 2023",,,2,1
"/discover/account/detail/bf089fb24687c53/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cintas Corporation","United States - cintas.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",1,1,1,"Feb 16, 2023",,,,
"/discover/account/detail/bf089fb24687c53/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cintas Corporation","United States - cintas.com","6 Media Impressions in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 15, 2023",,,6,1
"/discover/account/detail/bf089fb24687c53/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cintas Corporation","United States - cintas.com","1 keyword researched a total of 2 times by 1 anonymous user","smartsheet",1,2,1,"Feb 15, 2023",,,,
