"cardURL","companyName","countryWebsite","description","detail","keywordsResearched","timesResearched","numberOfPeople","date","pagesViewed","timesViewed","timesClicked"
"/discover/account/detail/b10283e1a7e1c8e/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cambro Manufacturing","United States - cambro.com","1 keyword researched a total of 5 times by 4 anonymous users","digital asset management",1,5,4,"Apr 25, 2023",,,
"/discover/account/detail/b10283e1a7e1c8e/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cambro Manufacturing","United States - cambro.com","1 keyword researched a total of 7 times by 4 anonymous users","digital asset management",1,7,4,"Apr 24, 2023",,,
"/discover/account/detail/b10283e1a7e1c8e/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cambro Manufacturing","United States - cambro.com","1 keyword researched a total of 2 times by 2 anonymous users","digital asset management",1,2,2,"Apr 21, 2023",,,
"/discover/account/detail/b10283e1a7e1c8e/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cambro Manufacturing","United States - cambro.com","1 keyword researched a total of 7 times by 4 anonymous users","digital asset management",1,7,4,"Apr 20, 2023",,,
"/discover/account/detail/b10283e1a7e1c8e/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cambro Manufacturing","United States - cambro.com","2 keywords researched a total of 8 times by 3 anonymous users","brandfolder, digital asset management",2,8,3,"Apr 18, 2023",,,
"/discover/account/detail/b10283e1a7e1c8e/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cambro Manufacturing","United States - cambro.com","1 keyword researched a total of 2 times by 1 anonymous user","digital asset management",1,2,1,"Apr 17, 2023",,,
"/discover/account/detail/b10283e1a7e1c8e/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cambro Manufacturing","United States - cambro.com","1 keyword researched a total of 3 times by 1 anonymous user","digital asset manager",1,3,1,"Apr 15, 2023",,,
"/discover/account/detail/b10283e1a7e1c8e/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cambro Manufacturing","United States - cambro.com","1 keyword researched a total of 2 times by 1 anonymous user","digital asset management",1,2,1,"Apr 14, 2023",,,
"/discover/account/detail/b10283e1a7e1c8e/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cambro Manufacturing","United States - cambro.com","1 keyword researched a total of 8 times by 3 anonymous users","digital asset management",1,8,3,"Apr 13, 2023",,,
"/discover/account/detail/b10283e1a7e1c8e/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cambro Manufacturing","United States - cambro.com","1 keyword researched a total of 9 times by 4 anonymous users","digital asset management",1,9,4,"Apr 12, 2023",,,
"/discover/account/detail/b10283e1a7e1c8e/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cambro Manufacturing","United States - cambro.com","1 keyword researched a total of 9 times by 4 anonymous users","digital asset management",1,9,4,"Apr 11, 2023",,,
"/discover/account/detail/b10283e1a7e1c8e/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cambro Manufacturing","United States - cambro.com","1 keyword researched a total of 6 times by 2 anonymous users","digital asset management",1,6,2,"Apr 10, 2023",,,
"/discover/account/detail/b10283e1a7e1c8e/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cambro Manufacturing","United States - cambro.com","1 keyword researched a total of 5 times by 3 anonymous users","digital asset management",1,5,3,"Apr 7, 2023",,,
"/discover/account/detail/b10283e1a7e1c8e/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cambro Manufacturing","United States - cambro.com","2 keywords researched a total of 34 times by 4 anonymous users","brandfolder, digital asset management",2,34,4,"Apr 6, 2023",,,
"/discover/account/detail/b10283e1a7e1c8e/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cambro Manufacturing","United States - cambro.com","1 keyword researched a total of 32 times by 4 anonymous users","digital asset management",1,32,4,"Apr 5, 2023",,,
